surface,top_menu,page_name,page_route,control_type,action_name,method,normalized_path,query_fields,path_fields,body_fields,header_fields,parameter_source,http_status,business_status,response_structure,auth_role,side_effect,before_state,after_state,original_category,original_name,original_source_file,classification,currently_used_by_ui,evidence,anomaly,blocked_scope
admin,Operation Management,Client Configuration,/operations/client-config,tab,glife1,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1020; exact selector {""role"": ""tab"", ""name"": ""glife1"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,glife2,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1040; exact selector {""role"": ""tab"", ""name"": ""glife2"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,h5/app Filplay,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1000; exact selector {""role"": ""tab"", ""name"": ""h5/app Filplay"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,h5/app Filslots,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 980; exact selector {""role"": ""tab"", ""name"": ""h5/app Filslots"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,h5/app Flibet,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""h5/app Flibet"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Client Configuration,/operations/client-config,tab,h5/app Fligame,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 960; exact selector {""role"": ""tab"", ""name"": ""h5/app Fligame"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,lazada,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1080; exact selector {""role"": ""tab"", ""name"": ""lazada"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,maya,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1060; exact selector {""role"": ""tab"", ""name"": ""maya"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,pagor声明,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 730; exact selector {""role"": ""tab"", ""name"": ""pagor声明"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,rewards(welfare),,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""rewards(welfare)"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Client Configuration,/operations/client-config,tab,三方登录开关,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""三方登录开关"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Client Configuration,/operations/client-config,tab,中间banner,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 590; exact selector {""role"": ""tab"", ""name"": ""中间banner"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,充值倍率设置,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""充值倍率设置"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Client Configuration,/operations/client-config,tab,加载页banner,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 610; exact selector {""role"": ""tab"", ""name"": ""加载页banner"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,底部公示,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 690; exact selector {""role"": ""tab"", ""name"": ""底部公示"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,版本号管理,GET,/admin/client/version/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,版本管理列表,后台/运营管理/客户端管理/版本号管理/版本管理列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 710; exact selector {""role"": ""tab"", ""name"": ""版本号管理"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,登录素材,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""登录素材"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Client Configuration,/operations/client-config,tab,站点logo,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 630; exact selector {""role"": ""tab"", ""name"": ""站点logo"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,自媒体号,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 670; exact selector {""role"": ""tab"", ""name"": ""自媒体号"", ""exact"": true}",,
admin,Operation Management,Client Configuration,/operations/client-config,tab,顶部banner,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""顶部banner"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Client Configuration,/operations/client-config,tab,首页弹窗,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 650; exact selector {""role"": ""tab"", ""name"": ""首页弹窗"", ""exact"": true}",,
admin,Operation Management,Daily Report,/operations/daily-reports,tab,Source Performance,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""Source Performance"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Friend Invite,/operations/friend-invite,tab,Basic Reward,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""tab"", ""name"": ""Basic Reward"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Friend Invite,/operations/friend-invite,tab,Commission,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""tab"", ""name"": ""Commission"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Friend Invite,/operations/friend-invite,tab,Milestone,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""tab"", ""name"": ""Milestone"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Operation Management,Member station message,/operations/in-site-message,pagination,2,GET,/admin/message/list,"is_batch,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,已阅读名单-todo,后台/运营管理/站内信管理/已阅读名单-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1396; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""2""}",,
admin,Operation Management,Member station message,/operations/in-site-message,pagination,3,GET,/admin/message/list,"is_batch,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,已阅读名单-todo,后台/运营管理/站内信管理/已阅读名单-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1414; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""3""}",,
admin,Operation Management,Member station message,/operations/in-site-message,pagination,4,GET,/admin/message/list,"is_batch,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,已阅读名单-todo,后台/运营管理/站内信管理/已阅读名单-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1432; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""4""}",,
admin,Operation Management,Member station message,/operations/in-site-message,tab,Batch Send Records,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""Batch Send Records"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Member station message,/operations/in-site-message,tab,Single Send Record,GET,/admin/message/list,"is_batch,page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,已阅读名单-todo,后台/运营管理/站内信管理/已阅读名单-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1378; exact selector {""role"": ""tab"", ""name"": ""Single Send Record"", ""exact"": true}",,
admin,Operation Management,Market Management,/operations/mall-management,pagination,2,GET,/admin/mall/goods/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,获取产品列表-todo,后台/商城管理/获取产品列表-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1196; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""2""}",,
admin,Operation Management,Market Management,/operations/mall-management,tab,Maeket Management,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""Maeket Management"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Operation Management,Market Management,/operations/mall-management,tab,oken Transaction Summary,POST,/admin/finance/tokens/transaction/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=a,d,page,page_size,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,,,,UNDOCUMENTED_ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1178; exact selector {""role"": ""tab"", ""name"": ""oken Transaction Summary"", ""exact"": true}",,
admin,Operation Management,Market Management,/operations/mall-management,tab,oken Transaction Summary,POST,/admin/promo/task/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,,,,UNDOCUMENTED_ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1177; exact selector {""role"": ""tab"", ""name"": ""oken Transaction Summary"", ""exact"": true}",,
admin,Operation Management,Material Management,/operations/material-management,pagination,2,POST,/admin/ad/material/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,,unknown,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,素材列表,后台/运营管理/客户端管理/素材管理/素材列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1100; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""2""}",,
admin,Operation Management,Material Management,/operations/material-management,pagination,3,GET,/admin/ad/material/platform/menu,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,list,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,素材管理支持的平台枚举,后台/运营管理/客户端管理/素材管理/素材管理支持的平台枚举.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1121; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""3""}",,
admin,Operation Management,Material Management,/operations/material-management,pagination,3,POST,/admin/ad/material/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,素材列表,后台/运营管理/客户端管理/素材管理/素材列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1120; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""3""}",,
admin,Operation Management,Material Management,/operations/material-management,pagination,4,GET,/admin/ad/material/platform/menu,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,list,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,素材管理支持的平台枚举,后台/运营管理/客户端管理/素材管理/素材管理支持的平台枚举.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1142; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""4""}",,
admin,Operation Management,Material Management,/operations/material-management,pagination,4,POST,/admin/ad/material/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,素材列表,后台/运营管理/客户端管理/素材管理/素材列表.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1141; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""4""}",,
admin,Operation Management,Message Templates,/operations/message-templates,pagination,2,GET,/admin/message/templates/list,"page,page_size",,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: current page filter/pagination; Header: authenticated browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/other,获取消息模板列表-todo,后台/运营管理/消息模板/获取消息模板列表-todo.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 1343; exact selector {""locator"": "".ant-pagination a, .ant-pagination button"", ""accessible_name"": ""2""}",,
admin,Operation Management,Message Templates,/operations/message-templates,tab,System Message Template,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=CLICKED; exact selector {""role"": ""tab"", ""name"": ""System Message Template"", ""exact"": true}",,Click produced no XHR/fetch; navigation/DOM effect requires follow-up
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,ALL,,,,,,,No request captured,,,unverified,FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed,Page loaded,No request captured,,,,DOCUMENTED_UNVERIFIED,CONTROL_PRESENT_NO_REQUEST,"fat-admin-explicit-read-actions.json execution status=SKIPPED_NOT_ACTIONABLE; exact selector {""role"": ""tab"", ""name"": ""ALL"", ""exact"": true}",,Control was not actionable in the fresh page state
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,Fishing,POST,/admin/record/bet,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=a,d,fd,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,游戏记录-wesley,后台/财务管理/注单管理/游戏记录-wesley.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 302; exact selector {""role"": ""tab"", ""name"": ""Fishing"", ""exact"": true}",,
admin,Finance Management,Bet Management,/payment/betting-slip/list,tab,Live Casino,POST,/admin/record/bet,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: authenticated browser session/runtime,200,True,"object; keys=a,d,fd,s,t",FAT admin authenticated browser session; exact role/permission mapping pending,No mutation observed; registered low-risk interaction,Page reloaded and Network reached quiet state before action,Action response captured; no business mutation observed,admin/finance,游戏记录-wesley,后台/财务管理/注单管理/游戏记录-wesley.bru,ACTIVE,YES,"fat-admin-explicit-read-actions.json Network events 284; exact selector {""role"": ""tab"", ""name"": ""Live Casino"", ""exact"": true}",,
